区县,店铺名称,GCJ02_经度,GCJ02_纬度,WGS84_经度,WGS84_纬度,地址,联系电话,评分,人均消费（元）,商圈,营业时间
荥阳市,老马记叫花鸡猪蹄(商业街店),113.401956,34.784936,113.401956,34.784936,索河路商业街转盘路南,13849008638,4,暂无,暂无,8：00——22：00
荥阳市,鸿源斋食府(荥阳店),113.374613,34.765609,113.374613,34.765609,兴华路与310国道交叉口向西50米路南,0371-55551066;19337161216,4.3,50,暂无,8：00——22：00
荥阳市,付胖子烧烤涮牛肚基地荥阳第一家,113.410489,34.793635,113.410489,34.793635,蛟龙泵业有限公司东门南250米,15638197488,4.6,43,暂无,8：00——22：00
荥阳市,麦田品客(奥帕拉拉店),113.439933,34.746418,113.439933,34.746418,荥阳槐西锦龙华苑东1门旁,0371-69563738;18538596866,4.4,42,暂无,8：00——22：00
荥阳市,广粤开煲,113.419976,34.802849,113.419976,34.802849,"建设路,服装产业园南门口",0371-56769988;18530096333,4.3,33,暂无,8：00——22：00
荥阳市,甜野果子,113.423733,34.78415,113.423733,34.78415,京城路街道国泰路22号,0371-66125177;0371-85665177,4.7,20,暂无,8：00——22：00
荥阳市,志成丹江渔家,113.362066,34.87088,113.362066,34.87088,高村乡李山村045号,0371-57163563;18237163211;18300678161,4.3,64,暂无,8：00——22：00
荥阳市,海鲜爆炒鸡,113.369678,34.889331,113.369678,34.889331,232省道西200米,13592386067;15090647237,4.2,暂无,暂无,8：00——22：00
荥阳市,侯七公叫花鸡·猪蹄·手擀面,113.44081,34.746108,113.44081,34.746108,中原路与织机路交叉口向南200米路东,13007523686;19137628652,4.4,19,暂无,8：00——22：00
荥阳市,一起捞火锅鱼,113.405197,34.7832,113.405197,34.7832,舒欣佳苑东门东南50米,0371-63256616,4.4,62,暂无,8：00——22：00
荥阳市,高村老马专业夹肉,113.371884,34.892269,113.371884,34.892269,高村乡老大街向北50米路西,13633849493;19138060818,4.4,14,暂无,8：00——22：00
荥阳市,清真烙馍村(马沟店),113.507549,34.714919,113.507549,34.714919,陇海路与新田大道向南见转盘向东200路南,13007616876,4.4,38,暂无,8：00——22：00
荥阳市,AAA铜锅涮羊肉特色烧烤,113.404907,34.794281,113.404907,34.794281,工业路与站南东路交叉口南260米,13838205856;13938247919,4.4,70,暂无,8：00——22：00
荥阳市,虎家烩面王,113.364966,34.785353,113.364966,34.785353,郑上路金口福饼对面,13849009485,3.8,暂无,暂无,8：00——22：00
荥阳市,伊点烘焙,113.506425,34.715367,113.506425,34.715367,贾峪镇马沟村党群服务中心正对面,15515990819,4.2,暂无,暂无,8：00——22：00
荥阳市,新密手擀面(飞龙路),113.435379,34.777411,113.435379,34.777411,豫龙镇飞龙路与繁荣路路交叉口往南50米,13673998175;15838379687,4.2,暂无,暂无,8：00——22：00
荥阳市,惠丰烩面泡馍城(惠丰老店),113.400468,34.778829,113.400468,34.778829,家和万世南门西南70米,13838596117,4.1,暂无,暂无,8：00——22：00
荥阳市,陕西哨子扯面,113.478075,34.883877,113.478075,34.883877,广古路与天伦大道交叉口东160米,暂无,4.1,暂无,暂无,8：00——22：00
荥阳市,晏曲振峰老式烩面泡馍特色烤串,113.429682,34.809266,113.429682,34.809266,荥泽大道与科学大道交叉口向北走150米党群服务中心,15237137424,4.2,34,暂无,8：00——22：00
荥阳市,一帆饭店,113.410761,34.893413,113.410761,34.893413,广武镇桃园超市,暂无,3.8,暂无,暂无,8：00——22：00
荥阳市,沪沪生煎(索河路店),113.413433,34.787056,113.413433,34.787056,索河路与三公路交叉口西100米路南,暂无,4.4,9,暂无,8：00——22：00
荥阳市,查记小吃(成皋南路店),113.381261,34.786873,113.381261,34.786873,成皋路44-15号,18703882607,4.4,暂无,暂无,8：00——22：00
荥阳市,霸舌生滚牛肉米粉(吾悦广场店),113.428525,34.77612,113.428525,34.77612,临街底商(功夫怪兽烧烤旁边),18703692880,4.4,15,暂无,8：00——22：00
荥阳市,政法街东来顺,113.393625,34.788375,113.393625,34.788375,塔山路与索河路交叉口北80米,暂无,4.4,暂无,暂无,8：00——22：00
荥阳市,花雕醉鸡(荥阳店),113.39041,34.783827,113.39041,34.783827,大海寺路河阴路往东100米,15516167832,4.4,26,暂无,8：00——22：00
荥阳市,开封飘香驴肉汤,113.460588,34.672821,113.460588,34.672821,宏图手机大卖场东北(洞林路北),暂无,3.8,暂无,暂无,8：00——22：00
荥阳市,好兄弟美食城,113.383817,34.802871,113.383817,34.802871,建设路与站北一街交叉口西40米,暂无,3.8,暂无,暂无,8：00——22：00
荥阳市,大众餐馆(高山路店),113.21321,34.790623,113.21321,34.790623,朝阳路与高山路交叉口南40米,13613710919,3.7,暂无,暂无,8：00——22：00
荥阳市,浩丞饭店,113.454732,34.887058,113.454732,34.887058,广古路4号南城路口向北200米,15738341444,4.1,暂无,暂无,8：00——22：00
荥阳市,马孬饭店,113.444238,34.894156,113.444238,34.894156,广武镇乡政府向西100米,暂无,4.1,暂无,暂无,8：00——22：00
荥阳市,万山饺子烩面(荥阳店),113.385459,34.758087,113.385459,34.758087,今正汽贸东北侧,15515709408,4.3,13,暂无,8：00——22：00
荥阳市,帖记饭店,113.335054,34.808258,113.335054,34.808258,城关乡李克寨十字路口西北角,18239992660,3.7,45,暂无,8：00——22：00
荥阳市,丁记烤面筋(尚炉新家园店),113.393651,34.790172,113.393651,34.790172,塔山路演武路口东南角,15939042250,4.1,暂无,暂无,8：00——22：00
荥阳市,王记烙馍卷菜(成皋路店),113.381374,34.789854,113.381374,34.789854,演武路48号,13014658632,4.1,暂无,暂无,8：00——22：00
荥阳市,晏曲金成酱牛肉,113.404921,34.784764,113.404921,34.784764,工业路20-10号(妇幼保健院斜对面),15138667173;15938705591,4.4,16,暂无,8：00——22：00
荥阳市,顺利饭店,113.215567,34.844952,113.215567,34.844952,汜水镇汜水街,13783518087,4.2,暂无,暂无,8：00——22：00
荥阳市,桂枝凉皮,113.390576,34.784047,113.390576,34.784047,大海寺路三院向东50米,15838280312,4.3,10,暂无,8：00——22：00
荥阳市,张恒文道口烧鸡(东润玺城店),113.459565,34.75108,113.459565,34.75108,东润玺城三期东北门南50米,13373931101,4.3,暂无,暂无,8：00——22：00
荥阳市,浒谣民谣小酒馆,113.428071,34.776049,113.428071,34.776049,荥泽大道201-62号,18937186118,4.3,暂无,暂无,8：00——22：00
荥阳市,王小五只有剁椒面,113.41195,34.778583,113.41195,34.778583,京城路与繁荣路交叉口东50米路南20号商铺,暂无,4.3,13,暂无,8：00——22：00
荥阳市,刘婉婉生炸妙龄鸡店(汜河路店),113.381708,34.794807,113.381708,34.794807,京城街道汜河路与成皋路交叉口东20米路南,15037891773,4.3,11,暂无,8：00——22：00
荥阳市,库迪咖啡(荥阳吾悦广场石榴街店),113.428613,34.775661,113.428613,34.775661,荥泽大道吾悦广场石榴街2-3-103,18595702266,4.3,12,暂无,8：00——22：00
荥阳市,半日闲茶咖疗愈空间,113.319685,34.784441,113.319685,34.784441,五龙产业集聚区科技二路郑州装备产业园1号楼,15136121865;15981926703,4.3,17,暂无,8：00——22：00
荥阳市,王忠圈胡辣汤(飞龙路店),113.435539,34.780639,113.435539,34.780639,豫龙镇飞龙路意墅蓝山东门王忠圈胡辣汤,15514367333,4.3,15,暂无,8：00——22：00
荥阳市,蜜雪冰城(洞林路店),113.446638,34.673552,113.446638,34.673552,洞林路与桃贾路交叉口西南20米,15978760589,4.3,暂无,暂无,8：00——22：00
荥阳市,龙岗路小时候饭店,113.395197,34.773373,113.395197,34.773373,京城路街道郑上路90号郑西·鑫苑名家,13783685734;15036115933,4.3,暂无,暂无,8：00——22：00
荥阳市,吕小哥(荥阳贾峪镇店),113.448178,34.674749,113.448178,34.674749,桃贾路贾峪镇一中西南侧,15639260781,4.3,13,暂无,8：00——22：00
荥阳市,阿三生煎(荥阳吾悦店),113.428475,34.773803,113.428475,34.773803,京城街道荥泽大道吾悦广场3楼东南侧,15936251638,4.3,25,暂无,8：00——22：00
荥阳市,满米酸奶(郑州荥阳吾悦广场店),113.428155,34.774258,113.428155,34.774258,郑上路与荥泽大道交叉口吾悦广场F3,15038303071,4.3,15,暂无,8：00——22：00
荥阳市,华莱士·全鸡汉堡(恒大山水城店),113.467973,34.673028,113.467973,34.673028,恒大山水城5号商业112单元,0371-66120060;15188332254,4.3,暂无,暂无,8：00——22：00
荥阳市,丹江福味楼,113.293916,34.882526,113.293916,34.882526,竹园村222号,15138997916,4.3,42,暂无,8：00——22：00
荥阳市,锅圈食汇(京城大街店),113.412629,34.784735,113.412629,34.784735,京城路街道京城大街91号,18937181730,4.3,暂无,暂无,8：00——22：00
荥阳市,贾峪路口凉皮,113.39128,34.780518,113.39128,34.780518,荥阳市高级中学东北门西50米,15538088720;18838079580,4.4,10,暂无,8：00——22：00
荥阳市,聚义斋手工烩面泡馍,113.505299,34.715437,113.505299,34.715437,贾峪镇新田大道马沟转盘东北角,13183016818;18837161369,4.2,49,暂无,8：00——22：00
荥阳市,泰通丹江鱼,113.420325,34.819575,113.420325,34.819575,荥广路与科学大道交叉口向北第一个红绿灯往右转移民新村第一排村东头,0371-85226619;13137736656;15736700886;18203698857,4.1,暂无,暂无,8：00——22：00
荥阳市,老味卤肉,113.353375,34.67167,113.353375,34.67167,兴民街与迎宾路交叉口西100米,15981907200,4.2,暂无,暂无,8：00——22：00
荥阳市,杨记好再来米粉,113.388263,34.783799,113.388263,34.783799,大海寺路与河阴路交叉口西80米,13083604098,4.3,暂无,暂无,8：00——22：00
荥阳市,大灶台热呼炖,113.4583,34.672915,113.4583,34.672915,贾峪镇北沟村三组卫生室北侧,13213121892;15638557385,4.1,55,暂无,8：00——22：00
荥阳市,老马烩面,113.368422,34.82363,113.368422,34.82363,同心路与国电大道交叉口西60米,13523577058,4.1,暂无,暂无,8：00——22：00
荥阳市,阳光小吃,113.445103,34.895544,113.445103,34.895544,中山路364号,13838510090,4.2,暂无,暂无,8：00——22：00
荥阳市,邢记叫化鸡(河阴路店),113.389452,34.787913,113.389452,34.787913,八达小区东1门旁,15138920995,4.2,暂无,暂无,8：00——22：00
荥阳市,小郭大盘鸡香辣虾(演武路西店),113.379721,34.790488,113.379721,34.790488,近郊演武路32号(兴华社区卫生服务站西南),13393746682;13525516355,4.1,暂无,暂无,8：00——22：00
荥阳市,鑫之味焖面揽锅菜(郡临天下2期店),113.412544,34.778804,113.412544,34.778804,京城路街道繁荣路28-20正北方向120米郡临天下2期,13592521161;18860382980,4.2,暂无,暂无,8：00——22：00
荥阳市,真心鸡排,113.381151,34.787611,113.381151,34.787611,索河路与成皋路交叉口西南角46-5号,15515899183,4.2,29,暂无,8：00——22：00
荥阳市,放心早餐,113.37198,34.673579,113.37198,34.673579,崔庙镇客运站(034县道南50米),暂无,4.1,暂无,暂无,8：00——22：00
荥阳市,二胖擀面皮(兴华路店),113.35353,34.671633,113.35353,34.671633,兴华路与迎宾路交叉口东北20米,18339966389,4.1,暂无,暂无,8：00——22：00
荥阳市,蒋福记鱼火锅,113.444692,34.88735,113.444692,34.88735,广武镇中山南路与广古路交叉口北行500米路东,0371-64811059;15537191798,4,46,暂无,8：00——22：00
荥阳市,刘孩烤面筋,113.400312,34.782488,113.400312,34.782488,广武路康泰路交叉口东10米路南,13526883776,4.2,21,暂无,8：00——22：00
荥阳市,大富蚝烧烤不夜城,113.46028,34.752624,113.46028,34.752624,东润玺城三期东北门东北170米,18436630470,4.2,33,暂无,8：00——22：00
荥阳市,张亮麻辣烫(郑州贾峪镇店),113.483025,34.679343,113.483025,34.679343,新田大道北大路交叉口向东200米路南,15637191739,4.2,暂无,暂无,8：00——22：00
荥阳市,厨匠博炮崩鸡(荥阳店),113.393658,34.791801,113.393658,34.791801,塔山路与演武路交叉口向北100米路东,19138001258,4.2,26,暂无,8：00——22：00
荥阳市,丹江渔香园,113.363179,34.870407,113.363179,34.870407,高村乡李山村美食文化街8号铺,15993152563;18538071730,4.1,33,暂无,8：00——22：00
荥阳市,花小小新疆炒米粉(郑州荥阳吾悦广场店),113.427759,34.773482,113.427759,34.773482,荥泽大道吾悦广场石榴街1-2号楼1单元2层251号,13460102000,4.2,11,暂无,8：00——22：00
荥阳市,枣子坊,113.386173,34.787585,113.386173,34.787585,索河路万山路交叉口东20米路南,18337153877,4.1,18,暂无,8：00——22：00
荥阳市,黄焖一品黄焖鸡米饭(中绘·大溪地店),113.446952,34.75144,113.446952,34.75144,清华大溪地6号院东门往南50米,15039036616,4.2,14,暂无,8：00——22：00
荥阳市,窑鸡王(荥阳店),113.427258,34.774097,113.427258,34.774097,荥泽大道吾悦广场石榴街5-2号楼152号,15837966335,4.1,25,暂无,8：00——22：00
荥阳市,LanTa蓝塔烘焙(郑州荥阳吾悦广场店),113.427734,34.77361,113.427734,34.77361,郑上路与荥泽大道交口吾悦广场郑州荥阳店,0371-63998885,4.2,暂无,暂无,8：00——22：00
荥阳市,王婆大虾(董村店),113.474174,34.884237,113.474174,34.884237,市广武镇董庄村104号(广古路桃贾路交叉口往西200米路北),15837175803,4.1,36,暂无,8：00——22：00
荥阳市,隔壁老王鸡爪杂面条,113.413473,34.785029,113.413473,34.785029,京城大街70号隔壁老王鸡爪杂面条,18538559990,4.2,暂无,暂无,8：00——22：00
荥阳市,冒二麻一麻辣香锅·冒菜 (荥阳店),113.427103,34.775542,113.427103,34.775542,吾悦广场2-3-141号商铺,13938406909,4.2,24,暂无,8：00——22：00
荥阳市,W·法式蛋糕(荥阳店),113.407713,34.783883,113.407713,34.783883,学府路中段路东105号商铺,18595756239,4.1,50,暂无,8：00——22：00
荥阳市,焙味多烘焙(步行街店),113.394977,34.782457,113.394977,34.782457,建业购物广场步行街西段路南,暂无,4.1,暂无,暂无,8：00——22：00
荥阳市,麦加美汉堡(菖蒲路店),113.436449,34.77418,113.436449,34.77418,飞龙路昌蒲路交叉口东20米路南,0371-64693060,4.1,13,暂无,8：00——22：00
荥阳市,马家羊汤馆,113.505087,34.715158,113.505087,34.715158,贾峪镇马沟村,18530030070,4.1,暂无,暂无,8：00——22：00
荥阳市,张家川兰州牛肉拉面,113.219882,34.843643,113.219882,34.843643,汜水镇汜水村,暂无,4.2,暂无,暂无,8：00——22：00
荥阳市,醉巴鲜烤鱼(荥阳五一街店),113.434131,34.784606,113.434131,34.784606,金苑·阳光里南门旁,暂无,4.2,48,暂无,8：00——22：00
荥阳市,九多肉多(郡临天下店),113.414874,34.778724,113.414874,34.778724,郡临天下2期南门东220米,4008050958,4.1,8,暂无,8：00——22：00
荥阳市,隆江猪脚饭·荥阳分店,113.415857,34.785452,113.415857,34.785452,国泰路三公路交叉口向北100米路东隆江猪脚饭·荥阳分店,18336373717,4.1,16,暂无,8：00——22：00
荥阳市,九多肉多(索河路店),113.410344,34.787079,113.410344,34.787079,京城花园西门北180米,4008050958,4.2,9,暂无,8：00——22：00
荥阳市,王小五只有剁椒面(吾悦广场店),113.427502,34.774926,113.427502,34.774926,吾悦广场石榴街一楼(C口西门)电梯口旁边,15038269135,4.1,14,暂无,8：00——22：00
荥阳市,晋福祥油泼拌面,113.480639,34.884219,113.480639,34.884219,广武镇广古路与四维路交叉口往北50米,暂无,4.2,14,暂无,8：00——22：00
荥阳市,熊家无二·韩式炸鸡(荥阳店),113.392825,34.783775,113.392825,34.783775,大海寺路1号,15137133806,4.2,22,暂无,8：00——22：00
荥阳市,福记叽叽喳喳老火锅,113.410654,34.78431,113.410654,34.78431,京城路龙吟堂对面往北10米第一个胡同第一家,15937196852,4.1,40,暂无,8：00——22：00
荥阳市,呐喊的炒鸡天悦湾店,113.377334,34.780291,113.377334,34.780291,兴华路与前程街交叉口向东120米路南,15093106333,4.2,56,暂无,8：00——22：00
荥阳市,人生一串(汜河路店),113.420024,34.792782,113.420024,34.792782,棋源路与汜河路交叉口东南角,0371-63258555;15036035999,4.2,40,暂无,8：00——22：00
